Index,Average Wind Speed
5668,1.34
5669,7.3
5670,9.34
5671,8.6
5672,7.33
5673,7.76
5674,3.273333333
5675,5.563333333
5676,13.85666667
5677,16.03
5678,14.955
5679,15.64
5680,15.13
5681,13
5682,12.79
5683,11.14
5684,9.31
5685,11.86
5686,11.08
5687,8.19
5688,1.77
5689,4.683333333
5690,4.013333333
5691,5.663333333
5692,6.53
5693,6.58
5694,5.206666667
5695,7.556666667
5696,7.99
5697,6.596666667
5698,0.06
5699,4.693333333
5700,8.133333333
5701,10.46666667
5702,14.71
5703,16.15
5704,16.395
5705,16
5706,14.23
5707,11.14
5708,7.57
5709,5.986666667
5710,2.84
5711,6.9
5712,7.693333333
5713,5.693333333
5714,6.866666667
5715,9.04
5716,9.43
5717,10.57
5718,10.51
5719,11.98
5720,10.84
5721,8.673333333
5722,12.61
5723,23.575
5724,26.05
5725,26.11
5726,21.12
5727,19.06
5728,17.615
5729,18.255
5730,14.86
5731,11.77
5732,9.73
5733,9.91
5734,8.54
5735,10.45
5736,13.69
5737,13
5738,13.27
5739,13.15
5740,14.23
5741,14.47
5742,14.77
5743,14.71
5744,14.68
5745,15.94
5746,17.6
5747,25
5748,23.8
5749,18.47
5750,18.65
5751,18.67
5752,15.71833333
5753,19.74
5754,21.91
5755,22.995
5756,25.54666667
5757,18.14
5758,14.26
5759,14.05
5760,5.86
5761,4.876666667
5762,6.72
5763,7.123333333
5764,7.83
5765,9.58
5766,8.323333333
5767,6.536666667
5768,4.076666667
5769,9.636666667
5770,10.99
5771,9.456666667
5772,7.04
5773,9.566666667
5774,10.85
5775,13.03
5776,14.68
5777,14.32
5778,14.38
5779,13.12
5780,10.93
5781,10.72
5782,8.11
5783,6.563333333
5784,5.243333333
5785,9.363333333
5786,9.46
5787,9.46
5788,8.94
5789,11.08
5790,11.26
5791,14.14
5792,9.49
5793,11.68
5794,16.52333333
5795,26.25166667
5796,34.39333333
5797,38.47
5798,40.005
5799,43.365
5800,44.275
5801,43.15
5802,39.57
5803,37.025
5804,25.43166667
5805,21.105
5806,27.025
5807,24.28
5808,26.32666667
5809,27.68333333
5810,29.57
5811,25.57666667
5812,25.86166667
5813,19.4
5814,15.53
5815,9.153333333
5816,4.29
5817,8.79
5818,17.42
5819,19.75
5820,20.295
5821,20.34
5822,17.64
5823,24.21666667
5824,31.40666667
5825,28.16666667
5826,27.06833333
5827,27.44333333
5828,27.91333333
5829,27.43666667
5830,22.23
5831,18.88
5832,20.035
5833,11.625
5834,13
5835,15.82
5836,14.63
5837,14.32
5838,14.985
5839,13.635
5840,14.695
5841,12.38
5842,14.535
5843,15.86
5844,17.065
5845,17.805
5846,17.58
5847,13.65
5848,14.02
5849,13.84
5850,13.72
5851,12.73
5852,10.03
5853,8.83
5854,6.39
5855,3.643333333
5856,5.556666667
5857,8.816666667
5858,9.67
5859,9.85
5860,9.7
5861,9.73
5862,9.25
5863,11.18666667
5864,9.38
5865,14.98
5866,25.59333333
5867,32.38333333
5868,38.11333333
5869,34.97333333
5870,33.89333333
5871,34.39666667
5872,31.35666667
5873,31.79666667
5874,29.86666667
5875,25.81
5876,26.76666667
5877,27.52666667
5878,34.59
5879,40.08666667
5880,35.415
5881,34.76833333
5882,34.89333333
5883,37.84333333
5884,25.12166667
5885,19.30508475
5886,21.595
5887,7.755
5888,15.52666667
5889,12.445
5890,14.51833333
5891,13.12333333
5892,13.92
5893,18.505
5894,26.29666667
5895,24.37166667
5896,29.71333333
5897,28.58333333
5898,28.78
5899,24.55
5900,16.27
5901,21.695
5902,17.5
5903,10.6
5904,10.55
5905,6.02
5906,9.233333333
5907,11.26
5908,13.63
5909,12.67
5910,10.57
5911,8.553333333
5912,15.465
5913,14.56610169
5914,19.07
5915,22.31
5916,23.45166667
5917,22.54
5918,23.85166667
5919,28.4
5920,27.11
5921,25.06333333
5922,20.485
5923,15.03
5924,9.103333333
5925,5.523333333
5926,6.343333333
5927,6.936666667
5928,7.623333333
5929,3.596610169
5930,6.983333333
5931,6.59
5932,8.83
5933,9.918644068
5934,9.633333333
5935,10.37627119
5936,12.04
5937,12.31
5938,15.91
5939,18.395
5940,16.775
5941,16.965
5942,17.395
5943,17.12333333
5944,20.04666667
5945,20.61166667
5946,13.28
5947,12.46
5948,7.73
5949,8.19
5950,6.083333333
5951,7.776666667
5952,9.31
5953,9.183333333
5954,8.836666667
5955,9.426666667
5956,12.49
5957,9.693333333
5958,10.66
5959,9.1
5960,8.86
5961,10.21
5962,7.74
5963,4.123333333
5964,10.37666667
5965,15.27
5966,18.615
5967,19.28
5968,18.08
5969,18.965
5970,16.935
5971,12.13
5972,8.763333333
5973,11.32
5974,8.823333333
5975,5.14
5976,8.133333333
5977,4.036666667
5978,7.226666667
5979,9.773333333
5980,9.49
5981,9.343333333
5982,8.89
5983,8.546666667
5984,10.75
5985,8.3
5986,10.87
5987,19.895
5988,26.99333333
5989,31.07666667
5990,30.96
5991,29.70333333
5992,25.90333333
5993,27.41333333
5994,25.60166667
5995,21.865
5996,15.92
5997,14.44
5998,16.57
5999,20.095
6000,20.205
6001,16
6002,18.085
6003,24.935
6004,24.23833333
6005,18.955
6006,20.52
6007,20.26
6008,19.655
6009,22.96666667
6010,40.05666667
6011,43.87833333
6012,50.08166667
6013,46.115
6014,49.025
6015,46.98
6016,45.775
6017,44.75333333
6018,44.13
6019,39.67166667
6020,31.80333333
6021,32.36
6022,30.03666667
6023,33.28
6024,35.87
6025,33.99
6026,27.83
6027,15.82833333
6028,21.88166667
6029,25.33666667
6030,17.47
6031,14.535
6032,13.72
6033,13.48
6034,16.835
6035,19.06
6036,19.175
6037,18.86
6038,22.81
6039,32.71333333
6040,36.10333333
6041,34.53333333
6042,34.02
6043,28.36666667
6044,25.12
6045,21
6046,25.45
6047,22.995
6048,17.76
6049,22.08
6050,22.69
6051,21.86
6052,23.1
6053,21.275
6054,23.355
6055,19.225
6056,16.56315789
6057,19.225
6058,21.545
6059,24.985
6060,26.525
6061,25.84
6062,22.58
6063,23.83
6064,24.13
6065,26.89666667
6066,27.72
6067,21.51
6068,20.25
6069,19.92
6070,18.1
6071,15.935
6072,14.8
6073,10.65666667
6074,8.403333333
6075,6.746666667
6076,4.356666667
6077,6.356666667
6078,7.99
6079,9.31
6080,8.116666667
6081,3.513333333
6082,1.476666667
6083,5.206666667
6084,11.72
6085,14.86
6086,15.97
6087,18.37
6088,19.535
6089,22.14
6090,18.83
6091,13.79
6092,10.59333333
6093,9.573333333
6094,11.02
6095,13.99
6096,12.4
6097,13.785
6098,11.92333333
6099,8.07
6100,13.52
6101,11.77
6102,10.66
6103,10.81
6104,8.826666667
6105,9.543333333
6106,15.695
6107,23.96
6108,30.84666667
6109,31.47666667
6110,31.39666667
6111,28.10333333
6112,28.86166667
6113,26.6
6114,23.275
6115,19.54
6116,14.14
6117,14.71
6118,17.845
6119,23.675
6120,19.225
6121,9.683333333
6122,13.6
6123,13.15
6124,10.59
6125,7.456666667
6126,8.286666667
6127,10.88
6128,5.123333333
6129,11.44
6130,11.47
6131,10.56333333
6132,12.28
6133,16.82
6134,17.425
6135,18.88
6136,17.52
6137,34.11
6138,51.29833333
6139,46.48166667
6140,38.28
6141,28.22666667
6142,21.66
6143,16.97
6144,15.3
6145,18.16
6146,19.765
6147,20.48
6148,21.805
6149,22.985
6150,19.105
6151,18.895
6152,19.865
6153,20.12
6154,24.565
6155,28.68333333
6156,26.56
6157,25.75
6158,27.80333333
6159,26.41
6160,27.88
6161,28.15666667
6162,34.11333333
6163,33.68
6164,28.17
6165,26.92666667
6166,24.695
6167,21.405
6168,18.74
6169,15.18
6170,12.97
6171,10.27
6172,8.806666667
6173,9.1
6174,11.20333333
6175,13.66
6176,11.37333333
6177,17.1
6178,17.985
6179,19.42
6180,20.925
6181,19.46
6182,22.765
6183,25.085
6184,26.315
6185,28.02
6186,29.24333333
6187,28.01
6188,27.34666667
6189,26.8
6190,25.69
6191,20.515
6192,18.83
6193,15.59
6194,10.57
6195,7.17
6196,8.09
6197,9.19
6198,8.9
6199,8.95
6200,7.123333333
6201,9.14
6202,10.56333333
6203,9.693333333
6204,9.473333333
6205,12.4
6206,14.44
6207,13.54
6208,13.51
6209,14.23
6210,14.38
6211,12.4
6212,7.606666667
6213,0.92
6214,0
6215,1.973333333
6216,8.4
6217,6.716666667
6218,9.85
6219,10.87
6220,10.81
6221,13.87
6222,8.53
6223,8.83
6224,8.06
6225,1.803333333
6226,7.62
6227,15.14067797
6228,17.675
6229,22.69
6230,26.38333333
6231,27.25333333
6232,26.875
6233,27.88166667
6234,27.46333333
6235,21.82666667
6236,17.145
6237,18.93
6238,24.98
6239,25.3
6240,28.66333333
6241,29.4
6242,20.895
6243,18.595
6244,17.495
6245,30.85
6246,28.30333333
6247,21.695
6248,20.88
6249,17.8
6250,21.5
6251,18.67
6252,18.955
6253,20.465
6254,19.905
6255,17.55
6256,17.755
6257,19.105
6258,20.335
6259,16.24166667
6260,30.92
6261,20.74
6262,20.52
6263,16.12
6264,13.69
6265,9.48
6266,8.508333333
6267,16.43
6268,7.49
6269,12.28
6270,21.75
6271,18.64
6272,13.48833333
6273,8.69
6274,15.75
6275,28.92666667
6276,34.23666667
6277,33.715
6278,32.05666667
6279,34.415
6280,30.72666667
6281,27.835
6282,32.93666667
6283,25.98166667
6284,30.69666667
6285,27.21166667
6286,15.525
6287,20.235
6288,24.34166667
6289,21.53666667
6290,15.63333333
6291,27.49
6292,12.94333333
6293,14.29833333
6294,21.815
6295,12.93333333
6296,4.056666667
6297,3.46
6298,5.633333333
6299,11.41
6300,22.58
6301,23.51
6302,22.26
6303,16.03
6304,14.16833333
6305,13.82
6306,11.92333333
6307,7.013333333
6308,0.966666667
6309,4.243333333
6310,10.52
6311,7.57
6312,6.276666667
6313,7.42
6314,5.733333333
6315,8.366666667
6316,9.46
6317,10.96
6318,11.2
6319,10.63
6320,11.17
6321,12.95
6322,22.435
6323,29.08666667
6324,36.79666667
6325,37.33166667
6326,40.00333333
6327,42.885
6328,50.96
6329,44.87
6330,36.57166667
6331,32.83333333
6332,30.74333333
6333,27.69166667
6334,29.85666667
6335,22.065
6336,13.39
6337,12.19
6338,8.33
6339,7.396666667
6340,11.08
6341,12.31
6342,12.85
6343,11.26
6344,15.955
6345,22.48
6346,31.94
6347,38.69
6348,42.12
6349,39.26666667
6350,36.265
6351,35.015
6352,35.245
6353,32.60333333
6354,33.74666667
6355,33.56
6356,27.08833333
6357,21.155
6358,26.40166667
6359,24.91833333
6360,21.95
6361,19.165
6362,12.31
6363,15.045
6364,14.17
6365,13.24
6366,17.39
6367,22.34
6368,22.865
6369,26.50666667
6370,28.73666667
6371,29.32
6372,28.94333333
6373,25.29333333
6374,27.86333333
6375,29.06166667
6376,28.11333333
6377,28.12
6378,25.92666667
6379,27.88666667
6380,21.98
6381,22.95
6382,19.655
6383,17.23
6384,11.86
6385,10.06
6386,10.03
6387,12.49
6388,11.47
6389,11.38
6390,11.56
6391,9.206666667
6392,12.07
6393,18.4
6394,21.935
6395,22.95
6396,25.72166667
6397,23.915
6398,23.86666667
6399,25.66333333
6400,24.695
6401,20.47
6402,21.67
6403,23.835
6404,22.09
6405,18.245
6406,13.265
6407,9.85
6408,8.59
6409,10.48
6410,9.47
6411,9.813333333
6412,10.99
6413,11.74
6414,12.64
6415,11.68
6416,11.32
6417,13.78
6418,20.945
6419,22.48
6420,22.47666667
6421,26.29
6422,28.08833333
6423,31.48666667
6424,31.90166667
6425,25.71333333
6426,21.72166667
6427,17.95
6428,16.155
6429,21.565
6430,18.08
6431,8.51
6432,10.25
6433,9.653333333
6434,13.94576271
6435,15.63
6436,15.76
6437,15.77
6438,18.27
6439,20.075
6440,19.51
6441,23.41333333
6442,29.985
6443,30.29
6444,35.54
6445,33.075
6446,21.605
6447,26.56666667
6448,31.45666667
6449,34.58666667
6450,35.01333333
6451,31.33333333
6452,22.565
6453,17.1
6454,14.265
6455,16.745
6456,12.04
6457,8.67
6458,12.43
6459,11.17
6460,10.78
6461,11.47
6462,12.58
6463,8.39
6464,10.81
6465,12.67
6466,14.95
6467,23.18
6468,13.8
6469,15.115
6470,17.43
6471,14.905
6472,16.345
6473,16.06
6474,17.1
6475,14.77
6476,11.95
6477,10.78
6478,8.66
6479,8.89
6480,5.376666667
6481,10.72
6482,9.206666667
6483,1.016666667
6484,5.446666667
6485,5.686666667
6486,8.21
6487,7.866666667
6488,5.953333333
6489,6.116666667
6490,16.49
6491,15.95
6492,12.97
6493,11.12666667
6494,14.02
6495,17.15
6496,16.22
6497,15.82
6498,15.67
6499,12.7
6500,7.776666667
6501,7.206666667
6502,10.12
6503,14.985
6504,19.025
6505,13.09
6506,12.13
6507,11.74
6508,10.23333333
6509,16.02
6510,6.87
6511,4.71
6512,11.14
6513,13.69
6514,18.245
6515,19.595
6516,21.99
6517,24.165
6518,23.49666667
6519,25.20833333
6520,27.48
6521,25.225
6522,24.095
6523,19.29
6524,13.635
6525,12.37
6526,16.835
6527,13.09
6528,15.525
6529,13.21
6530,14.17
6531,10.34833333
6532,9.333333333
6533,12.67
6534,7.176666667
6535,8.103333333
6536,5.853333333
6537,15.16666667
6538,27.22666667
6539,29.33
6540,18.25
6541,17.25
6542,16.45
6543,15.53
6544,11.16166667
6545,7.963333333
6546,7.663333333
6547,9.133333333
6548,11.26
6549,11.11
6550,12.22
6551,12.97
6552,14.02
6553,11.68
6554,10.66
6555,9.22
6556,9.91
6557,7.863333333
6558,6.853333333
6559,5.356666667
6560,7.43
6561,7.133333333
6562,10.48333333
6563,15.125
6564,15.275
6565,15.68333333
6566,17.685
6567,11.86833333
6568,12.63
6569,12.585
6570,11.95
6571,11.8
6572,9.1
6573,9.25
6574,8.27
6575,12.825
6576,5.723333333
6577,2.843333333
6578,3.62
6579,7.756666667
6580,7.766666667
6581,7.48
6582,8.38
6583,7.81
6584,7.46
6585,3.756666667
6586,6.246666667
6587,9.256666667
6588,13.81
6589,17.335
6590,21.475
6591,21.88666667
6592,21.82
6593,21.12
6594,19.46
6595,15.455
6596,7.456666667
6597,6.836666667
6598,12.43
6599,10.87
6600,15.34
6601,11.95
6602,9.49
6603,7.653333333
6604,8.3
6605,11.89
6606,14.56
6607,15.01
6608,14.785
6609,26.94333333
6610,32.47
6611,36.55333333
6612,39.71333333
6613,40.39
6614,38.93666667
6615,40.13166667
6616,40.55666667
6617,39.13333333
6618,38.99666667
6619,36.50333333
6620,25.98
6621,21.66
6622,17.005
6623,19.785
6624,28.56333333
6625,31.19
6626,34.30666667
6627,27.84666667
6628,27.67
6629,32.73666667
6630,27.55333333
6631,20.3
6632,25.37833333
6633,28.93
6634,35.05333333
6635,33.80333333
6636,31.24333333
6637,35.65666667
6638,37.12166667
6639,28.675
6640,23.45
6641,22.765
6642,15.02
6643,10.55
6644,5.043333333
6645,7.11
6646,19.58166667
6647,26.025
6648,23.67
6649,20.385
6650,18.22
6651,15.84666667
6652,12.25
6653,10.61
6654,7.54
6655,6.4
6656,8.943333333
6657,16.385
6658,19.4
6659,21.12
6660,22.855
6661,30.72666667
6662,26.91
6663,24.875
6664,25.59
6665,24.65166667
6666,28.92333333
6667,36.225
6668,43.795
6669,30.905
6670,34.03
6671,40.60833333
6672,41.53333333
6673,36.95166667
6674,36.59333333
6675,33.42
6676,29.75333333
6677,29.40666667
6678,29.50666667
6679,28.38666667
6680,27.75666667
6681,29.09666667
6682,28.21166667
6683,26.30333333
6684,25.92
6685,26.68
6686,25.03
6687,26.35166667
6688,28.91333333
6689,31.34666667
6690,37.3
6691,35.71333333
6692,31.31
6693,27.48
6694,26.95666667
6695,25.86166667
6696,24.225
6697,25.55
6698,24.52
6699,24.88666667
6700,22.22
6701,19.3
6702,19.115
6703,18.625
6704,22.435
6705,22.31
6706,24.875
6707,23.255
6708,24.055
6709,23.295
6710,22.88
6711,21.3
6712,20.625
6713,24.39
6714,25.63
6715,26.32166667
6716,23.275
6717,16.61
6718,18.185
6719,18.285
6720,17.41
6721,12.22
6722,17.275
6723,19.245
6724,22.22
6725,23.8
6726,21.57
6727,16.675
6728,13.48
6729,17.67288136
6730,14.52068966
6731,18.04310345
6732,17.24067797
6733,11.9559322
6734,10.36
6735,6.639285714
6736,3.810169492
6737,9.755932203
6738,7.403448276
6739,14.74827586
6740,14.63392857
6741,27.36779661
6742,20.65263158
6743,17.09137931
6744,18.35789474
6745,18.99464286
6746,18.82413793
6747,15.80344828
6748,11.66551724
6749,6.996491228
6750,9.746153846
6751,10.1137931
6752,13.44210526
6753,18.9
6754,28.22727273
6755,25.86792453
6756,27.7962963
6757,27.08666667
6758,23.85454545
6759,21.34545455
6760,19.23888889
6761,20.31578947
6762,17.42631579
6763,15.08947368
6764,10.68135593
6765,8.821428571
6766,8.678571429
6767,2.892857143
6768,6.734482759
6769,7.898113208
6770,7.403921569
6771,9.036
6772,9.576470588
6773,9.139622642
6774,9.533333333
6775,8.788
6776,8.119230769
6777,10.84705882
6778,10.7509434
6779,9.624
6780,9.56
6781,9.3625
6782,14.45
6783,19.98653846
6784,21.17222222
6785,21.36326531
6786,21.178
6787,16.282
6788,11.99615385
6789,9.53877551
6790,10.81702128
6791,10.21176471
6792,11.81276596
6793,11.65
6794,14.64680851
6795,15.448
6796,16.042
6797,14.12941176
6798,16.978
6799,18.95090909
6800,20.9245283
6801,22.25
6802,30.64909091
6803,30.51538462
6804,32.69636364
6805,28.66607143
6806,24.57090909
6807,22.14074074
6808,25.75576923
6809,25.51923077
6810,24.74528302
6811,27.89245283
6812,26.50784314
6813,22.97647059
6814,17.98510638
6815,16.09375
6816,11.275
6817,8.315384615
6818,6.676595745
6819,8.665384615
6820,5.782978723
6821,8.266666667
6822,7.352941176
6823,6.8
6824,4.2125
6825,6.337254902
6826,9.525925926
6827,10.88076923
6828,12.03076923
6829,12.68235294
6830,11.23461538
6831,14.18867925
6832,17.66363636
6833,18.91666667
6834,17.82264151
6835,13.225
6836,9.301818182
6837,8.282142857
6838,6.948275862
6839,5.828571429
6840,4.221818182
6841,8.578571429
6842,13.06792453
6843,12.3
6844,9.985185185
6845,11.9137931
6846,10.16666667
6847,8.694545455
6848,10.9
6849,16.46111111
6850,22.05172414
6851,21.29821429
6852,21.31818182
6853,24.66170213
6854,25.07173913
6855,24.64423077
6856,20.56470588
6857,16.46271186
6858,18.18571429
6859,11.50714286
6860,13.33559322
6861,12.90526316
6862,17.79298246
6863,18.79818182
6864,10.9
6865,3.364912281
6866,5.905084746
6867,4.747368421
6868,11.83396226
6869,10.97894737
6870,14.03392857
6871,14.16842105
6872,13.7125
6873,12.18181818
6874,11.32413793
6875,8.614285714
6876,8.922807018
6877,11.19272727
6878,12.1
6879,14.9862069
6880,17.11355932
6881,20.05517241
6882,18.81785714
6883,19.45263158
6884,16.59473684
6885,8.882142857
6886,8.181818182
6887,6.8
6888,3.828070175
6889,5.772413793
6890,1.124137931
6891,3.996153846
6892,1.011538462
6893,4.932
6894,9.157692308
6895,8.722807018
6896,6.049056604
6897,15.41090909
6898,16.63272727
6899,19.42631579
6900,21.44736842
6901,21.305
6902,20.88275862
6903,19.08596491
6904,18.79661017
6905,18.44655172
6906,21.28392857
6907,19.44745763
6908,13.70169492
6909,13.03272727
6910,11.16785714
6911,12.06785714
6912,9.824561404
6913,11.51578947
6914,17.66034483
6915,17.53103448
6916,25.80344828
6917,25.2754386
6918,24.44150943
6919,23.39655172
6920,22.34615385
6921,12.44363636
6922,15.2
6923,13.35263158
6924,16.79655172
6925,25.40689655
6926,30.79473684
6927,31.45964912
6928,21.70545455
6929,27.69454545
6930,12.79824561
6931,14.0862069
6932,12.78644068
6933,15.43103448
6934,16.945
6935,10.73448276
6936,8.857142857
6937,12.36779661
6938,16.08421053
6939,11.45
6940,11.48928571
6941,5.566666667
6942,1.257142857
6943,4.764912281
6944,9.021052632
6945,7.424561404
6946,13.32333333
6947,9.143333333
6948,6.003333333
6949,9.733333333
6950,10.94
6951,11.21166667
6952,9.6
6953,9.606666667
6954,12.01833333
6955,10.99
6956,9.246666667
6957,8.593333333
6958,11.00166667
6959,21.9
6960,23.37666667
6961,16.895
6962,17.9
6963,21.125
6964,19.765
6965,16.595
6966,16.915
6967,19.505
6968,23.395
6969,21.97
6970,23.755
6971,26.74666667
6972,29.49666667
6973,29.51666667
6974,30.84333333
6975,29.42666667
6976,28.23666667
6977,26.60333333
6978,27.04666667
6979,29.16666667
6980,31.62333333
6981,27.64333333
6982,28.46
6983,30.43666667
6984,21.185
6985,19.645
6986,19.55
6987,20.33
6988,19.365
6989,19.325
6990,16.655
6991,21.04
6992,19.86
6993,19.495
6994,20.365
6995,20.635
6996,22.445
6997,22.71
6998,23.535
6999,23.935
7000,27.13
7001,28.39
7002,32.05666667
7003,33.10666667
7004,29.75666667
7005,29.10333333
7006,24.965
7007,19.86949153
7008,19.34
7009,16.125
7010,14.74
7011,12.61
7012,12.43
7013,9.55
7014,9.003333333
7015,10.66
7016,7.293333333
7017,8.09
7018,9.026666667
7019,10.30333333
7020,13.51
7021,14.385
7022,16.805
7023,17.83
7024,18.11
7025,19.485
7026,17.91
7027,17.435
7028,18.915
7029,17.595
7030,14.65
7031,11.65
7032,11.08
7033,10.15
7034,9.1
7035,6.813333333
7036,9.49
7037,8.12
7038,7.93
7039,8.916666667
7040,4.923333333
7041,3.763333333
7042,4.583333333
7043,9.073333333
7044,9.456666667
7045,13.21
7046,16.795
7047,19.34
7048,18.335
7049,18.12
7050,14.295
7051,12.37
7052,8.843333333
7053,9.123333333
7054,8.153333333
7055,10.29333333
7056,4.763333333
7057,9.21
7058,11.41
7059,13.48
7060,12.61
7061,9.176666667
7062,7.983333333
7063,9.003333333
7064,11.30666667
7065,11.83
7066,12.55
7067,12.76
7068,12.49
7069,12.64
7070,16.595
7071,19.53
7072,20.705
7073,20.41
7074,16.17
7075,15.52
7076,11.32
7077,12.28
7078,12.49
7079,10.87
7080,13.03
7081,12.31
7082,10.9
7083,10.35666667
7084,8.973333333
7085,9.766666667
7086,7.373333333
7087,9.476666667
7088,7.383333333
7089,6.033333333
7090,8.836666667
7091,17.465
7092,22.17
7093,27.66
7094,28.97333333
7095,21.795
7096,19.915
7097,18.435
7098,22.07
7099,17.385
7100,24.08166667
7101,25.975
7102,19.96166667
7103,15.13166667
7104,21.195
7105,20.74666667
7106,15.28833333
7107,13.965
7108,21.9
7109,12.87166667
7110,14.79166667
7111,13.67333333
7112,14.99
7113,12.91
7114,13
7115,10.11
7116,15.02
7117,17.28833333
7118,23.485
7119,26.18333333
7120,28.09333333
7121,33.64666667
7122,35.52666667
7123,34.64666667
7124,42.505
7125,44.26
7126,47.375
7127,46.475
7128,42.97
7129,39.48666667
7130,39.16833333
7131,39.92166667
7132,39.76
7133,35.89666667
7134,32.74333333
7135,32.53333333
7136,32.22333333
7137,31.64
7138,29.66
7139,28.79333333
7140,32.41333333
7141,36.835
7142,41.395
7143,40.84
7144,40.625
7145,39.25333333
7146,38.64666667
7147,33.92333333
7148,31.68333333
7149,31.44
7150,29.80333333
7151,30.17666667
7152,26.905
7153,25.255
7154,22.94
7155,22.84166667
7156,17.67
7157,20.19
7158,22.935
7159,22.05
7160,20.065
7161,19.14
7162,22.535
7163,20.34
7164,22.12
7165,19.76
7166,22.75
7167,24.37
7168,29.54333333
7169,29.92666667
7170,29.93
7171,30.34666667
7172,28.81
7173,25.37333333
7174,26.375
7175,24.755
7176,21.8
7177,21.05
7178,19.38
7179,17.565
7180,18.915
7181,16.84
7182,18.155
7183,18.3
7184,18.125
7185,18.625
7186,17
7187,16.795
7188,20.055
7189,18.88
7190,19.625
7191,18.565
7192,14.905
7193,12.99833333
7194,16.13
7195,18.055
7196,15.735
7197,14.47
7198,12.97
7199,11.29
7200,11.89
7201,10.9
7202,9.46
7203,11.05
7204,8.27
7205,8.98
7206,8.89
7207,9.186440678
7208,15.4
7209,18.175
7210,18.99
7211,21.3
7212,20.51
7213,18.135
7214,16.8
7215,20.485
7216,23.84
7217,28.82
7218,28.27666667
7219,26.86666667
7220,24.185
7221,21.31
7222,18.325
7223,15.25
7224,13.42
7225,11.92
7226,10.18
7227,10.99
7228,6.936666667
7229,7.623333333
7230,9.386666667
7231,11.38
7232,8.816666667
7233,10.24
7234,10.96
7235,10.50333333
7236,12.31
7237,14.05
7238,12.43
7239,11.03
7240,11.99
7241,10.49666667
7242,12.34
7243,13.72
7244,10.36206897
7245,10.36
7246,9.61
7247,6.33
7248,8.526666667
7249,7.74
7250,10.23333333
7251,12.945
7252,19.9
7253,14.47
7254,19.195
7255,21.94
7256,15.195
7257,7.966666667
7258,13.735
7259,26.05333333
7260,32.15333333
7261,29.56333333
7262,26.52166667
7263,28.69
7264,34.17
7265,39.54333333
7266,39.86833333
7267,33.76666667
7268,30.20333333
7269,30.94833333
7270,32.54333333
7271,29.78
7272,32.24333333
7273,32.99666667
7274,34.15333333
7275,30.45333333
7276,26.72333333
7277,29.56
7278,28.25666667
7279,31.04666667
7280,36.675
7281,35.49833333
7282,38.88833333
7283,42.73
7284,42.915
7285,42.195
7286,43.115
7287,42.725
7288,41.58
7289,39.59
7290,38.32666667
7291,36.43333333
7292,32.99666667
7293,28.20333333
7294,28.45
7295,26.23666667
7296,24.155
7297,24.24666667
7298,22.655
7299,18.405
7300,22.395
7301,20.705
7302,19.89
7303,20.72
7304,20.865
7305,21.595
7306,23.565
7307,24.59
7308,25.90666667
7309,24.36
7310,26.74
7311,24.345
7312,24.05666667
7313,29.43333333
7314,34.24333333
7315,34.61666667
7316,28.39666667
7317,23.205
7318,23.3
7319,20.73
7320,18.165
7321,15.085
7322,13.06
7323,12.61
7324,11.83
7325,10.51
7326,11.23
7327,10.99
7328,12.85
7329,10.68333333
7330,7.84
7331,8.153333333
7332,12.44
7333,16.715
7334,21.335
7335,19.86
7336,20.13
7337,21.655
7338,20.825
7339,17
7340,12.37
7341,11.53
7342,11.62
7343,10.99
7344,9.733333333
7345,12.04
7346,4.693333333
7347,4.73
7348,8.413333333
7349,6.993333333
7350,8.59
7351,10.87
7352,7.753333333
7353,13.49833333
7354,16.8
7355,16
7356,21.215
7357,21.055
7358,20.035
7359,19.44
7360,17.345
7361,15.13333333
7362,20.09
7363,19.47
7364,14.835
7365,10.15
7366,14.56
7367,15.22
7368,13.84
7369,14.41
7370,15.345
7371,11.83
7372,12.91
7373,17.215
7374,15.25
7375,10.99
7376,12.22
7377,19.48333333
7378,30.02666667
7379,35.43
7380,38.90666667
7381,36.78333333
7382,33.96833333
7383,30.25166667
7384,30.59333333
7385,27.56
7386,20.89
7387,11.83
7388,12.43
7389,13.39
7390,21.45166667
7391,13.57
7392,26.00333333
7393,19.93
7394,18.625
7395,17.435
7396,20.385
7397,23.545
7398,23.81
7399,21.21
7400,26.40666667
7401,27.56779661
7402,26.83
7403,25.11
7404,23.97
7405,22.075
7406,25.93666667
7407,24.135
7408,25.72333333
7409,31.88333333
7410,36.05
7411,36.84166667
7412,34.33898305
7413,35.49666667
7414,33.98
7415,23.31333333
7416,23.16
7417,24.22
7418,25.055
7419,26.89
7420,25.90166667
7421,26.71166667
7422,24.52
7423,23.18
7424,25.78333333
7425,27.7
7426,26.20333333
7427,24.9
7428,23.735
7429,24.615
7430,24.51166667
7431,23.885
7432,23.32
7433,25.17666667
7434,30.80333333
7435,32.51666667
7436,28.86
7437,27.47333333
7438,23.795
7439,19.335
7440,16.615
7441,17.8
7442,19.845
7443,18.75
7444,18.185
7445,15.585
7446,14.86
7447,12.19
7448,15.44
7449,17.595
7450,19.255
7451,22.005
7452,25.685
7453,26.96333333
7454,26.11166667
7455,26.38666667
7456,25.45
7457,30.3
7458,34.69
7459,34.96333333
7460,33.04666667
7461,27.65333333
7462,25.39166667
7463,23.78
7464,24.85
